,borough,neighborhood,block,lot,easement,building_class_present,address,zip_code,commmercial_units,land_sq_feet,gross_sq_feet,year_built,sale_price,sale_date
300504,5,TODT HILL,684,164,,A3,35 COVERLY AVENUE,10301,0,10000,6250,2007,0,2012-02-24
300505,5,TODT HILL,684,180,,A3,81 PORTSMOUTH AVENUE,10301,0,26018,5637,1982,10,2012-06-28
300506,5,TODT HILL,684,251,,A3,73 BEEBE STREET,10301,0,10000,4680,1983,0,2012-07-13
300507,5,TODT HILL,684,315,,A1,601 OCEAN TERRACE,10301,0,12100,1536,1930,995000,2012-05-15
300508,5,TODT HILL,687,300,,A2,351 OCEAN TERRACE,10301,0,11684,3754,1965,0,2012-12-26
300509,5,TODT HILL,687,355,,A3,45 ARBOR COURT,10301,0,14138,3250,2001,1625000,2012-09-11
300510,5,TODT HILL,689,2,,A3,245 OCEAN TERRACE,10301,0,9744,4010,1980,950000,2012-11-21
300511,5,TODT HILL,837,477,,A2,69 LONGFELLOW AVENUE,10301,0,10000,1690,1950,10,2012-10-12
300512,5,TODT HILL,864,26,,A3,344 OCEAN TERRACE,10301,0,25000,4226,1950,53633,2012-09-17
300513,5,TODT HILL,864,153,,A3,34 OCEAN COURT,10304,0,14110,7249,2005,0,2012-03-21
300514,5,TODT HILL,864,203,,A0,440 OCEAN TERRACE,10301,0,15886,2267,1950,425000,2012-01-13
300515,5,TODT HILL,868,9,,A1,155 BENEDICT ROAD,10304,0,74388,7788,1975,3700000,2012-10-02
300516,5,TODT HILL,868,22,,A0,133 BENEDICT ROAD,10304,0,16600,3137,1920,0,2012-06-21
300517,5,TODT HILL,868,35,,A3,4 ST JAMES PLACE,10304,0,11718,7339,2008,0,2012-11-28
300518,5,TODT HILL,870,79,,A3,114 ROMER ROAD,10304,0,20767,3392,1960,950000,2012-09-07
300519,5,TODT HILL,870,95,,A9,100 ROMER ROAD,10304,0,21358,2724,1970,0,2012-04-20
300520,5,TODT HILL,870,239,,A3,14 PETER COURT,10304,0,18788,7090,1999,0,2012-10-22
300521,5,TODT HILL,871,130,,A3,205 FOUR CORNERS ROAD,10304,0,16662,4480,1975,0,2012-05-24
300522,5,TODT HILL,871,165,,A3,11 UTOPIA COURT,10304,0,10588,6768,1997,0,2012-10-22
300523,5,TODT HILL,871,165,,A3,11 UTOPIA COURT,10304,0,10588,6768,1997,0,2012-10-10
300524,5,TODT HILL,871,230,,A3,36 ST JAMES PLACE,10304,0,19166,12780,2004,0,2012-04-23
300525,5,TODT HILL,871,325,,A3,3 ESMAC COURT WEST,10304,0,10700,4452,1982,1300000,2012-12-19
300526,5,TODT HILL,872,58,,A3,80 ST JAMES PLACE,10304,0,14807,3544,1980,1684000,2012-05-21
300527,5,TODT HILL,872,119,,A3,276 BENEDICT ROAD,10304,0,13250,6810,2006,1712000,2012-09-21
300528,5,TODT HILL,876,7,,A1,50 WILLOW POND ROAD,10304,0,10000,3584,1960,0,2012-09-21
300529,5,TODT HILL,876,66,,A3,105 BUTTONWOOD ROAD,10304,0,15000,6296,1960,980000,2012-08-30
300530,5,TODT HILL,878,250,,A3,107 CIRCLE ROAD,10304,0,20429,7139,2011,3156575,2012-08-09
300531,5,TODT HILL,878,250,,A3,109 CIRCLE ROAD,10304,0,20429,7139,2011,2700000,2012-05-04
300532,5,TODT HILL,878,350,,A0,121 CIRCLE ROAD,10304,0,30000,2151,1965,2500000,2012-07-10
300533,5,TODT HILL,879,17,,A3,5 BUTTONWOOD ROAD,10304,0,13545,6273,1980,0,2012-01-18
300534,5,TODT HILL,879,50,,A2,47 WILLOW POND ROAD,10304,0,10000,1164,1960,0,2012-07-20
300535,5,TODT HILL,881,107,,A3,15 WHITWELL PLACE,10304,0,10000,6314,1970,1325000,2012-04-23
300536,5,TODT HILL,881,127,,A3,7 WHITWELL PLACE,10304,0,10124,3790,1980,0,2012-12-03
300537,5,TODT HILL,881,127,,A3,7 WHITWELL PLACE,10304,0,10124,3790,1980,0,2012-12-03
300538,5,TODT HILL,881,127,,A3,7 WHITWELL PLACE,10304,0,10124,3790,1980,0,2012-12-03
300539,5,TODT HILL,881,174,,A3,8 WHITWELL PLACE,10304,0,12517,6438,1993,0,2012-03-13
300540,5,TODT HILL,881,190,,A1,12 WHITWELL PLACE,10304,0,10000,5912,1960,1200000,2012-01-30
300541,5,TODT HILL,882,46,,A3,188 OCEAN TERRACE,10301,0,19080,5904,1955,950000,2012-04-23
300542,5,TODT HILL,884,19,,A3,91 EAST LOOP ROAD,10304,0,13110,5006,1970,1200000,2012-04-12
300543,5,TODT HILL,891,22,,A2,88 COVENTRY ROAD,10304,0,22800,2548,1960,630000,2012-04-11
300544,5,TODT HILL,891,58,,A3,51 THE OVAL,10304,0,13737,6256,1986,1862000,2012-11-07
300545,5,TODT HILL,891,130,,A3,15 COPPERLEAF TERRACE,10304,0,9996,4584,1985,1550000,2012-12-05
300546,5,TODT HILL,891,265,,A3,81 COPPERFLAGG LANE,10304,0,28600,6660,1985,0,2012-10-18
300547,5,TODT HILL,891,270,,A3,88 COPPERFLAGG LANE,10304,0,11200,4967,1992,0,2012-12-21
300548,5,TODT HILL,894,131,,A2,42 CROMWELL CIRCLE,10304,0,18125,3112,1960,999000,2012-11-09
300549,5,TODT HILL,894,150,,A3,216 FOUR CORNERS ROAD,10304,0,14904,4536,1970,750000,2012-10-12
300550,5,TODT HILL,894,321,,A3,23 FAIRVIEW PLACE,10304,0,16800,2933,1955,0,2012-12-19
300551,5,TODT HILL,894,321,,A3,23 FAIRVIEW PLACE,10304,0,16800,2933,1955,0,2012-12-19
300552,5,TODT HILL,894,321,,A3,23 FAIRVIEW PLACE,10304,0,16800,2933,1955,0,2012-12-18
300553,5,TODT HILL,894,504,,A1,40 HILLTOP TERRACE,10304,0,9975,2776,1965,940000,2012-07-02
300554,5,TODT HILL,902,95,,A2,928 TODT HILL ROAD,10304,0,16637,2600,1970,0,2012-06-14
300555,5,TODT HILL,908,47,,A3,111 CLIFFWOOD AVENUE,10304,0,68802,11539,1991,3400000,2012-09-14
300556,5,TODT HILL,908,97,,A3,28 HELENA ROAD,10304,0,34748,11300,1980,0,2012-11-26
300557,5,TODT HILL,908,97,,A3,28 HELENA ROAD,10304,0,34748,11300,1980,0,2012-10-08
300558,5,TODT HILL,908,158,,A3,45 HELENA ROAD,10304,0,27513,5624,2008,0,2012-02-01
300574,5,TOMPKINSVILLE,501,14,,A5,65 SWAN STREET,10301,0,1337,1778,2005,0,2012-08-10
300575,5,TOMPKINSVILLE,569,159,,A5,69 TOMPKINS CIRCLE,10301,0,2900,1792,1988,315000,2012-02-22
300576,5,TOMPKINSVILLE,569,246,,A1,26 TOMPKINS CIRCLE,10301,0,6076,2304,1930,567000,2012-01-26
300577,5,TOMPKINSVILLE,569,252,,A2,20 TOMPKINS CIRCLE,10301,0,6222,1080,1955,0,2012-11-29
300578,5,TOMPKINSVILLE,569,294,,A1,27 TOMPKINS CIRCLE,10301,0,8209,2016,1916,473800,2012-06-01
300579,5,TOMPKINSVILLE,570,25,,A1,25 HOMER STREET,10301,0,2817,1060,1925,200000,2012-01-05
300580,5,TOMPKINSVILLE,570,29,,A2,13 HOMER STREET,10301,0,2506,560,1920,1,2012-05-08
300581,5,TOMPKINSVILLE,571,67,,A1,198 ST PAUL'S AVENUE,10301,0,3800,2140,1930,325000,2012-06-29
300582,5,TOMPKINSVILLE,571,275,,A1,80 NIXON AVENUE,10304,0,6450,1740,1988,0,2012-12-19
300583,5,TOMPKINSVILLE,574,57,,A1,45 EDGAR TERRACE,10301,0,2910,1206,1920,0,2012-11-28
300584,5,TOMPKINSVILLE,578,85,,A1,112 WARD AVENUE,10304,0,13920,2133,1905,485000,2012-05-01
300585,5,TOMPKINSVILLE,580,177,,A5,30 NATALIE COURT,10304,0,2675,2250,1998,353500,2012-09-27
300627,5,TOTTENVILLE,7775,3,,A3,23 BELWOOD LOOP,10307,0,7571,4141,2008,854728,2012-08-01
300628,5,TOTTENVILLE,7775,5,,A3,31 BELWOOD LOOP,10307,0,7535,4141,2011,1036000,2012-03-20
300629,5,TOTTENVILLE,7775,18,,A3,48 BELWOOD LOOP,10307,0,6114,3300,2011,911333,2012-01-27
300630,5,TOTTENVILLE,7775,19,,A1,22 DINTREE LANE,10307,0,6081,1900,2010,0,2012-01-30
300631,5,TOTTENVILLE,7775,28,,A3,52 BELWOOD LOOP,10307,0,6116,3336,2011,992793,2012-07-18
300632,5,TOTTENVILLE,7775,121,,A3,54 OTTAVIO PROMENADE,10307,0,10464,4480,2007,10,2012-09-28
300633,5,TOTTENVILLE,7775,181,,A3,25 LEONELLO LANE,10307,0,9975,5425,2011,407300,2012-04-27
300634,5,TOTTENVILLE,7775,181,,A3,25 LEONELLO LANE,10307,0,9975,5425,2011,0,2012-04-26
300635,5,TOTTENVILLE,7775,181,,A3,25 LEONELLO LANE,10307,0,9975,5425,2011,0,2012-04-26
300636,5,TOTTENVILLE,7780,88,,A1,47 CALLAHAN LANE,10307,0,4000,3250,2001,627500,2012-02-21
300637,5,TOTTENVILLE,7792,218,,A1,450 PAGE AVENUE,10307,0,3320,920,1935,360000,2012-12-20
300638,5,TOTTENVILLE,7793,166,,A1,67 JACOB STREET,10307,0,4470,1024,1940,420000,2012-02-24
300639,5,TOTTENVILLE,7793,255,,A3,25 ELIZABETH COURT,10307,0,10703,9400,2002,1900000,2012-09-21
300640,5,TOTTENVILLE,7800,15,,A3,30 TRICIA WAY,10307,0,12100,5150,1991,1200000,2012-02-09
300641,5,TOTTENVILLE,7800,70,,A3,5 LULU COURT,10307,0,10132,3200,1999,1250000,2012-04-13
300642,5,TOTTENVILLE,7821,12,,A1,7 JOLINE AVENUE,10307,0,7414,2478,2011,661862,2012-12-27
300643,5,TOTTENVILLE,7821,15,,A1,7142 AMBOY ROAD,10307,0,6384,1108,1899,250000,2012-06-22
300644,5,TOTTENVILLE,7826,153,,A1,61 BRUNO LANE,10307,0,5760,4144,2004,870000,2012-04-17
300645,5,TOTTENVILLE,7836,8,,A3,25 AMARON LANE,10307,0,10754,3600,1988,0,2012-02-15
300646,5,TOTTENVILLE,7841,49,,A1,125 SPRAGUE AVENUE,10307,0,6750,1620,1925,550000,2012-08-03
300647,5,TOTTENVILLE,7850,41,,A1,32 HONEY LANE,10307,0,3200,2130,1995,490000,2012-04-23
300648,5,TOTTENVILLE,7850,89,,A1,32 BLOSSOM LANE,10307,0,4720,2600,1994,800000,2012-05-14
300649,5,TOTTENVILLE,7851,20,,A2,16 SANFORD STREET,10307,0,4000,1444,1920,0,2012-07-11
300650,5,TOTTENVILLE,7860,5,,A5,440 SPRAGUE AVENUE,10307,0,943,1080,1988,282000,2012-08-08
300651,5,TOTTENVILLE,7862,10,,A6,618 ROCKAWAY STREET,10307,0,2500,532,1920,300000,2012-10-03
300652,5,TOTTENVILLE,7863,5,,A5,241 LORETTO STREET,10307,0,791,1503,1990,0,2012-12-12
300653,5,TOTTENVILLE,7863,18,,A5,261 LORETTO STREET,10307,0,899,1503,1990,290000,2012-01-13
300654,5,TOTTENVILLE,7863,26,,A5,47 SUNSET LANE,10307,0,899,1780,1990,283000,2012-05-02
300655,5,TOTTENVILLE,7863,28,,A5,43 SUNSET LANE,10307,0,1122,1716,1990,1,2012-05-21
300656,5,TOTTENVILLE,7863,78,,A5,21 SEA CREST LANE,10307,0,1161,1716,1989,330000,2012-07-30
300657,5,TOTTENVILLE,7863,79,,A5,19 SEA CREST LANE,10307,0,744,1248,1989,0,2012-10-09
300658,5,TOTTENVILLE,7863,104,,A5,36 WINDING WOODS LOOP,10307,0,1150,1600,1999,0,2012-04-26
300659,5,TOTTENVILLE,7863,151,,A5,63 WILDWOOD LANE,10307,0,655,930,1995,295000,2012-09-04
300660,5,TOTTENVILLE,7863,173,,A5,20 SEA CREST LANE,10307,0,574,756,1990,279000,2012-01-20
300661,5,TOTTENVILLE,7863,208,,A5,25 SANDY LANE,10307,0,1260,1135,1995,0,2012-01-06
300662,5,TOTTENVILLE,7863,276,,A5,21 FOREST LANE,10307,0,911,1425,1998,288000,2012-08-28
300663,5,TOTTENVILLE,7864,7,,A1,254 LORETTO STREET,10307,0,3500,2300,1997,0,2012-06-18
300664,5,TOTTENVILLE,7865,22,,A1,552 ROCKAWAY STREET,10307,0,2500,1696,1925,0,2012-09-19
300665,5,TOTTENVILLE,7866,73,,A3,7085 HYLAN BOULEVARD,10307,0,12282,5400,1996,0,2012-04-24
300666,5,TOTTENVILLE,7867,89,,A1,345 GEORGE STREET,10307,0,8316,1120,1960,635000,2012-01-20
300667,5,TOTTENVILLE,7867,121,,A1,391 SLEIGHT AVENUE,10307,0,9240,1200,1931,0,2012-02-20
300668,5,TOTTENVILLE,7868,105,,A1,339 SLEIGHT AVENUE,10307,0,10000,2040,1925,0,2012-03-27
300669,5,TOTTENVILLE,7868,105,,A1,339 SLEIGHT AVENUE,10307,0,10000,2040,1925,0,2012-03-19
300670,5,TOTTENVILLE,7868,108,,A2,333 SLEIGHT AVENUE,10307,0,10000,1168,1930,0,2012-12-17
300671,5,TOTTENVILLE,7880,57,,A1,437 MANHATTAN STREET,10307,0,2500,1940,2000,450000,2012-09-07
300672,5,TOTTENVILLE,7880,100,,A1,467 MANHATTAN STREET,10307,0,8400,4196,2007,800000,2012-06-26
300673,5,TOTTENVILLE,7884,55,,A1,401 BRIGHTON STREET,10307,0,2500,1810,2004,225000,2012-08-01
300674,5,TOTTENVILLE,7884,55,,A1,401 BRIGHTON STREET,10307,0,2500,1810,2004,0,2012-07-13
300675,5,TOTTENVILLE,7884,77,,A5,361 BRIGHTON STREET,10307,0,2500,1472,1994,351858,2012-03-15
300676,5,TOTTENVILLE,7885,21,,A1,368 BRIGHTON STREET,10307,0,7500,1242,1899,0,2012-10-27
300677,5,TOTTENVILLE,7885,31,,A1,386 BRIGHTON STREET,10307,0,5000,1550,1899,0,2012-06-21
300678,5,TOTTENVILLE,7885,94,,A2,341 CHELSEA STREET,10307,0,5000,1800,1915,0,2012-07-16
300679,5,TOTTENVILLE,7886,60,,A5,317 MANHATTAN STREET,10307,0,2496,1472,1994,0,2012-06-26
300680,5,TOTTENVILLE,7886,64,,A5,315 MANHATTAN STREET,10307,0,2500,1472,1994,430000,2012-11-15
300681,5,TOTTENVILLE,7886,81,,A2,279 MANHATTAN STREET,10307,0,2500,900,1925,150000,2012-03-01
300682,5,TOTTENVILLE,7886,82,,A1,277 MANHATTAN STREET,10307,0,5000,2240,1935,0,2012-05-16
300683,5,TOTTENVILLE,7895,1,,A1,22 SUMMIT STREET,10307,0,6250,1902,1920,550000,2012-09-14
300684,5,TOTTENVILLE,7895,49,,A1,301 YETMAN AVENUE,10307,0,5450,2818,1935,468000,2012-08-01
300685,5,TOTTENVILLE,7900,34,,A1,40 BRIGHTON STREET,10307,0,8050,1936,1910,223080,2012-05-01
300686,5,TOTTENVILLE,7905,97,,A2,565 MAIN STREET,10307,0,12500,1100,1950,680000,2012-01-20
300687,5,TOTTENVILLE,7911,38,,A1,202 CHELSEA STREET,10307,0,5400,2472,1985,0,2012-07-30
300688,5,TOTTENVILLE,7916,77,,A1,11 CARTERET STREET,10307,0,3648,1091,1930,453000,2012-06-15
300689,5,TOTTENVILLE,7916,79,,A1,9 CARTERET STREET,10307,0,3648,1452,1930,0,2012-10-24
300690,5,TOTTENVILLE,7927,34,,A1,130 ASPINWALL STREET,10307,0,6305,2680,1986,645000,2012-02-24
300691,5,TOTTENVILLE,7927,66,,A3,145 FINLAY STREET,10307,0,4947,2940,1989,685000,2012-03-29
300692,5,TOTTENVILLE,7927,69,,A3,139 FINLAY STREET,10307,0,6305,3500,1993,0,2012-10-12
300693,5,TOTTENVILLE,7928,13,,A1,90 FINLAY STREET,10307,0,3298,1398,1992,0,2012-10-16
300694,5,TOTTENVILLE,7928,24,,A1,108 FINLAY STREET,10307,0,3900,2635,1996,0,2012-01-12
300695,5,TOTTENVILLE,7928,54,,A1,7355 HYLAN BOULEVARD,10307,0,10500,2630,1983,0,2012-05-17
300696,5,TOTTENVILLE,7929,4,,A2,7610 AMBOY ROAD,10307,0,4000,1100,1960,0,2012-03-22
300697,5,TOTTENVILLE,7929,15,,A2,6 CARTERET STREET,10307,0,3648,959,1930,330000,2012-04-02
300698,5,TOTTENVILLE,7930,11,,A1,20 ASPINWALL STREET,10307,0,3000,1715,1920,260000,2012-06-18
300699,5,TOTTENVILLE,7930,14,,A1,24 ASPINWALL STREET,10307,0,3800,2317,1920,0,2012-02-15
300700,5,TOTTENVILLE,7939,32,,A1,118 CONNECTICUT STREET,10307,0,3600,2350,1989,425000,2012-11-28
300701,5,TOTTENVILLE,7940,16,,A1,74 MASSACHUSETTS STREET,10307,0,3916,1920,1970,550000,2012-04-24
300702,5,TOTTENVILLE,7944,13,,A1,12 CONNECTICUT STREET,10307,0,3450,1292,1920,0,2012-07-02
300703,5,TOTTENVILLE,7964,12,,A5,7748 AMBOY ROAD,10307,0,3500,1216,1975,382500,2012-11-26
300704,5,TOTTENVILLE,7964,26,,A1,21 TOTTENVILLE PLACE,10307,0,10000,2060,1983,715000,2012-06-29
300705,5,TOTTENVILLE,7965,9,,A1,28 SATTERLEE STREET,10307,0,3840,2200,1910,537000,2012-06-28
300706,5,TOTTENVILLE,7966,1,,A3,40 WARDS POINT AVENUE,10307,0,116130,4640,1985,2111000,2012-06-25
300707,5,TOTTENVILLE,7966,7,,A1,10 WARDS POINT AVENUE,10307,0,14286,2184,1982,869000,2012-09-12
300708,5,TOTTENVILLE,7999,51,,A5,24 GIRARD STREET,10307,0,930,1680,1988,285000,2012-01-13
300709,5,TOTTENVILLE,8005,80,,A1,5516 ARTHUR KILL ROAD,10307,0,600,1336,1912,0,2012-12-27
300710,5,TOTTENVILLE,8005,83,,A2,5512 ARTHUR KILL ROAD,10307,0,4386,2028,1910,0,2012-11-07
300711,5,TOTTENVILLE,8019,18,,A1,161 BARNARD AVENUE,10307,0,4352,1272,1910,0,2012-12-28
300712,5,TOTTENVILLE,8020,52,,A1,151 BARNARD AVENUE,10307,0,4760,1410,1915,450000,2012-08-01
300713,5,TOTTENVILLE,8021,10,,A1,173 FISHER AVENUE,10307,0,5390,1200,1945,510000,2012-09-28
300714,5,TOTTENVILLE,8021,45,,A2,111 FISHER AVENUE,10307,0,4032,844,1920,375000,2012-12-21
300715,5,TOTTENVILLE,8022,145,,A5,16 ORCHARD AVENUE,10307,0,2675,2290,1996,418000,2012-01-13
300716,5,TOTTENVILLE,8023,20,,A1,151 LEE AVENUE,10307,0,3960,1312,1901,0,2012-12-17
300717,5,TOTTENVILLE,8025,10,,A1,165 JOHNSON AVENUE,10307,0,5562,1509,1901,0,2012-11-16
300718,5,TOTTENVILLE,8025,42,,A1,5382 ARTHUR KILL ROAD,10307,0,3330,960,1901,130000,2012-05-15
300719,5,TOTTENVILLE,8025,93,,A1,168 YETMAN AVENUE,10307,0,7525,425,1950,245000,2012-01-04
300720,5,TOTTENVILLE,8026,18,,A1,145 MAIN STREET,10307,0,13356,1632,1901,376000,2012-10-09
300721,5,TOTTENVILLE,8026,18,,A1,145 MAIN STREET,10307,0,13356,1632,1901,473000,2012-07-13
300722,5,TOTTENVILLE,8038,1,,A1,7153 AMBOY ROAD,10307,0,5300,1440,1905,422000,2012-05-30
300723,5,TOTTENVILLE,8039,12,,A5,89 LENHART STREET,10307,0,3711,1850,1997,532000,2012-10-05
300724,5,TOTTENVILLE,8040,53,,A1,130 CRAIG AVENUE,10307,0,4900,1632,1960,525000,2012-08-15
300725,5,TOTTENVILLE,8042,80,,A2,216 BARNARD AVENUE,10307,0,7380,1206,1960,515000,2012-08-29
300726,5,TOTTENVILLE,8042,110,,A5,276 BARNARD AVENUE,10307,0,3236,1780,1996,454000,2012-12-06
300727,5,TOTTENVILLE,8043,104,,A5,20 JOSEPH COURT,10307,0,3063,2016,1995,280000,2012-02-07
300728,5,TOTTENVILLE,8045,11,,A1,7399 AMBOY ROAD,10307,0,6624,2256,1899,390000,2012-05-15
300729,5,TOTTENVILLE,8045,38,,A1,215 YETMAN AVENUE,10307,0,5239,1440,1915,435000,2012-01-25
300730,5,TOTTENVILLE,8047,88,,A5,228 JOHNSON AVENUE,10307,0,2301,3002,2011,435000,2012-12-19
300731,5,TOTTENVILLE,8047,188,,A5,230 JOHNSON AVENUE,10307,0,2301,3006,2011,466440,2012-06-07
300732,5,TOTTENVILLE,8049,50,,A1,206 BUTLER AVENUE,10307,0,5450,1396,1901,0,2012-09-24
300733,5,TOTTENVILLE,8050,60,,A1,570 CRAIG AVENUE,10307,0,6108,3744,1915,0,2012-10-18
300734,5,TOTTENVILLE,8050,60,,A1,570 CRAIG AVENUE,10307,0,6108,3744,1915,437000,2012-09-24
300839,5,TRAVIS,2610,24,,A2,3858 VICTORY BOULEVARD,10314,0,6350,1144,1955,0,2012-09-25
300840,5,TRAVIS,2610,101,,A5,143 RIDGEWAY AVENUE,10314,0,1512,1704,2004,369785,2012-02-16
300841,5,TRAVIS,2620,15,,A5,25 CHURCH AVENUE,10314,0,3025,1152,1975,263000,2012-10-23
300842,5,TRAVIS,2620,25,,A5,39 CHURCH AVENUE,10314,0,2925,1152,1975,0,2012-01-11
300843,5,TRAVIS,2620,130,,A5,3916 VICTORY BOULEVARD,10314,0,2235,1250,1990,0,2012-06-14
300844,5,TRAVIS,2620,345,,A5,22 SIMMONS LANE,10314,0,1886,1240,1989,255000,2012-07-21
300845,5,TRAVIS,2620,355,,A5,17 SIMMONS LOOP,10314,0,1140,922,1989,250000,2012-03-21
300846,5,TRAVIS,2620,368,,A5,47 SIMMONS LOOP,10314,0,1106,1480,1990,270000,2012-05-23
300847,5,TRAVIS,2625,49,,A5,84 CHURCH AVENUE,10314,0,868,1192,1989,266000,2012-10-26
300848,5,TRAVIS,2625,50,,A5,86 CHURCH AVENUE,10314,0,882,1192,1989,250000,2012-04-25
300849,5,TRAVIS,2625,130,,A1,115 BURKE AVENUE,10314,0,5000,1312,1901,345000,2012-03-09
300850,5,TRAVIS,2627,6,,A5,78 BURKE AVENUE,10314,0,7106,1870,2004,275000,2012-08-16
300851,5,TRAVIS,2629,81,,A5,61 MILDRED AVENUE,10314,0,3320,3209,1999,374000,2012-03-16
300852,5,TRAVIS,2631,13,,A2,48 MILDRED AVENUE,10314,0,3742,1536,1960,0,2012-11-26
300853,5,TRAVIS,2631,20,,A1,34 MILDRED AVENUE,10314,0,5000,1298,1901,0,2012-05-24
300854,5,TRAVIS,2631,60,,A5,35 PEARSON STREET,10314,0,1445,1700,1993,0,2012-07-11
300855,5,TRAVIS,2634,16,,A2,110 WILD AVENUE,10314,0,12000,1152,1925,399900,2012-06-08
300856,5,TRAVIS,2636,74,,A2,184 MELVIN AVENUE,10314,0,7500,1196,1945,0,2012-02-07
300857,5,TRAVIS,2637,92,,A2,66 ROSWELL AVENUE,10314,0,5000,2093,1950,50000,2012-12-13
300858,5,TRAVIS,2638,103,,A2,70 ALBERTA AVENUE,10314,0,5000,840,1930,0,2012-03-15
300859,5,TRAVIS,2641,64,,A1,153 ROSWELL AVENUE,10314,0,2620,2295,2012,476900,2012-11-15
300860,5,TRAVIS,2641,69,,A1,141 ROSWELL AVENUE,10314,0,2608,2319,2011,460000,2012-01-24
300861,5,TRAVIS,2641,70,,A1,137 ROSWELL AVENUE,10314,0,2566,2319,2011,469000,2012-03-21
300862,5,TRAVIS,2641,71,,A1,135 ROSWELL AVENUE,10314,0,2566,2296,2011,460000,2012-04-23
300863,5,TRAVIS,2641,72,,A1,131 ROSWELL AVENUE,10314,0,2523,2296,2011,474900,2012-04-24
300864,5,TRAVIS,2642,24,,A5,120 ROSWELL AVENUE,10314,0,2813,2420,2001,540000,2012-05-22
300865,5,TRAVIS,2642,26,,A1,122 ROSWELL AVENUE,10314,0,2813,2420,2001,0,2012-06-20
300866,5,TRAVIS,2643,8,,A1,212 WILD AVENUE,10314,0,2843,2250,2012,425000,2012-07-10
300867,5,TRAVIS,2643,18,,A5,122 ALBERTA AVENUE,10314,0,2240,2400,2003,0,2012-03-15
300868,5,TRAVIS,2660,13,,S1,4272 VICTORY BOULEVARD,10314,1,12936,1910,1931,0,2012-12-27
300869,5,TRAVIS,2767,87,,A1,110 MELVIN AVENUE,10314,0,7380,2174,2013,310000,2012-06-20
300870,5,TRAVIS,2771,28,,A1,25 WILD AVENUE,10314,0,4800,2560,1950,380000,2012-06-05
300871,5,TRAVIS,2771,35,,A1,11 WILD AVENUE,10314,0,2836,2042,2011,429900,2012-10-15
300872,5,TRAVIS,2771,36,,A1,9 WILD AVENUE,10314,0,2664,2042,2011,420000,2012-10-25
300873,5,TRAVIS,2771,38,,A5,19 GLEN STREET,10314,0,2052,1680,2012,320000,2012-11-14
300874,5,TRAVIS,2771,39,,A5,11 GLEN STREET,10314,0,1792,1800,2007,0,2012-08-02
300875,5,TRAVIS,2771,138,,A5,17 GLEN STREET,10314,0,1763,1800,2012,327500,2012-11-14
300876,5,TRAVIS,2772,1,,A9,194 CANNON AVENUE,10314,0,6235,1332,1965,0,2012-07-12
300877,5,TRAVIS,2776,42,,A5,123 CANNON AVENUE,10314,0,1280,1825,2003,275000,2012-04-05
300878,5,TRAVIS,2810,96,,A1,356 MEREDITH AVENUE,10314,0,8444,1080,1899,715000,2012-05-23
300911,5,WEST NEW BRIGHTON,79,19,,A1,30 WALNUT STREET,10310,0,7500,1844,1930,0,2012-11-15
300912,5,WEST NEW BRIGHTON,79,28,,A1,204 KISSEL AVENUE,10310,0,4000,1998,1975,101400,2012-10-11
300913,5,WEST NEW BRIGHTON,91,119,,A2,31 CLINTON COURT,10301,0,5720,1820,1960,0,2012-07-19
300914,5,WEST NEW BRIGHTON,101,152,,A2,6 LOIS PLACE,10301,0,6940,1330,1951,0,2012-06-15
300915,5,WEST NEW BRIGHTON,101,216,,A1,11 DEVON PLACE,10301,0,4000,1624,1930,510000,2012-04-19
300916,5,WEST NEW BRIGHTON,101,622,,A1,45 VALENCIA AVENUE,10301,0,4000,1590,1935,440000,2012-02-16
300917,5,WEST NEW BRIGHTON,101,716,,A1,63 PENBROKE AVENUE,10301,0,4000,1740,1930,0,2012-02-16
300918,5,WEST NEW BRIGHTON,101,740,,A1,23 CONYINGHAM AVENUE,10301,0,10145,3962,1935,0,2012-11-19
300919,5,WEST NEW BRIGHTON,102,106,,A1,372 HENDERSON AVENUE,10310,0,7812,2500,1930,0,2012-04-14
300920,5,WEST NEW BRIGHTON,102,156,,A1,46 ROKEBY PLACE,10310,0,3750,1556,1935,475000,2012-06-19
300921,5,WEST NEW BRIGHTON,102,165,,A1,34 ROKEBY PLACE,10310,0,3750,1584,1925,0,2012-12-10
300922,5,WEST NEW BRIGHTON,123,21,,A2,65 PORTLAND PLACE,10301,0,4960,1245,1935,0,2012-03-30
300923,5,WEST NEW BRIGHTON,128,48,,A5,412 CASTLETON AVENUE,10301,0,1479,1136,1910,190000,2012-08-29
300924,5,WEST NEW BRIGHTON,131,47,,A2,114 RIDGEWOOD PLACE,10301,0,6000,780,1950,10,2012-07-16
300925,5,WEST NEW BRIGHTON,131,97,,A1,15 RANDALL AVENUE,10301,0,5050,1810,1925,350000,2012-09-27
300926,5,WEST NEW BRIGHTON,131,166,,A1,59 DELAFIELD AVENUE,10301,0,4000,1504,1980,0,2012-09-04
300927,5,WEST NEW BRIGHTON,132,47,,A1,441 KISSEL AVENUE,10301,0,3696,1394,1920,407500,2012-02-03
300928,5,WEST NEW BRIGHTON,132,58,,A1,423 KISSEL AVENUE,10301,0,4704,1112,1915,325000,2012-10-16
300929,5,WEST NEW BRIGHTON,132,73,,A5,397 KISSEL AVENUE,10301,0,1300,1200,1990,335000,2012-08-20
